Word,POS Tag,Frequency
gubernurkalimantantengahedypratowomengajak,NOUN,1
mutmainah,PROPN,1
mine,PROPN,1
gubeng,PROPN,1
guar,NOUN,1
mindset,NUM,1
hatihati,VERB,1
gs,PROPN,1
grupgrup,NOUN,1
mutualisme,NOUN,1
gugah,VERB,1
musyawarat,NUM,1
musyawarat,NOUN,1
hasus,NUM,1
musikal,NOUN,1
gulagula,NOUN,1
minim,PROPN,1
musk,PROPN,1
muslih,PROPN,1
guidance,NOUN,1
muslimin,NOUN,1
gugurb,NUM,1
must,NOUN,1
gugat,ADJ,1
guguk,PROPN,1
mustahil,NOUN,1
hasut,NOUN,1
musthofa,PROPN,1
mustika,PROPN,1
hatam,NOUN,1
musyarakah,PROPN,1
musyarawah,NOUN,1
muuri,PROPN,1
mvi,NUM,1
millenial,PROPN,1
groupsina,NOUN,1
mimisan,NOUN,1
nabung,NOUN,1
milu,VERB,1
nachiar,PROPN,1
nacl,NOUN,1
nacl,PROPN,1
hct,NOUN,1
nada,VERB,1
nadhifah,PROPN,1
hct,PROPN,1
nadia,NOUN,1
griffith,PROPN,1
nadiem,NOUN,1
nadya,PROPN,1
milliman,PROPN,1
naf,PROPN,1
milliar,PROPN,1
millennial,NOUN,1
nafi,PROPN,1
nabila,PROPN,1
grogot,PROPN,1
nabi,NOUN,1
mycoplasma,NUM,1
minatactive,NOUN,1
mwdan,PROPN,1
groupsd,NOUN,1
groups,PROPN,1
myalgia,NOUN,1
mybca,NUM,1
hawa,PROPN,1
ground,PROPN,1
myfuturejobs,NOUN,1
hayu,NOUN,1
mypertamina,NUM,1
grounbreaking,NUM,1
grounbreaking,NOUN,1
myrx,NUM,1
hayati,ADJ,1
mysiloam,NOUN,1
myspor,NOUN,1
na,NOUN,1
gosip,NOUN,1
naser,NOUN,1
gores,NOUN,1
nestapa,NOUN,1
mexsasai,PROPN,1
mewantiwanti,VERB,1
hellosehat,NOUN,1
nenden,NUM,1
mewah,VERB,1
glp,NOUN,1
meviyustisya,NUM,1
neni,PROPN,1
neny,NOUN,1
neny,NUM,1
meuraxa,PROPN,1
meuraxa,NUM,1
helvetia,PROPN,1
neonatal,PROPN,1
metuak,NUM,1
neonatus,NOUN,1
neonatus,PROPN,1
nephrology,NOUN,1
metropolitan,PROPN,1
meyakinnkan,NUM,1
meyampaikan,NUM,1
nelly,PROPN,1
nego,NOUN,1
godean,PROPN,1
mgkn,PROPN,1
meyorot,NOUN,1
goblok,NOUN,1
meyelesaikan,VERB,1
goal,NOUN,1
meyelenggarakan,NOUN,1
meyediakan,VERB,1
gni,PROPN,1
nelle,PROPN,1
negosiator,NOUN,1
gni,NOUN,1
gn,PROPN,1
gmp,PROPN,1
nekat,VERB,1
gmim,PROPN,1
nelayannelayan,NOUN,1
nelayannelayan,PROPN,1
gliseringliserol,NOUN,1
glikol,NOUN,1
heath,PROPN,1
glass,NOUN,1
newchildishgambino,NUM,1
giro,NOUN,1
giring,NOUN,1
nfc,PROPN,1
ngabisin,NUM,1
ngadat,NOUN,1
methodologist,PROPN,1
hemijaya,PROPN,1
ngak,NOUN,1
ngakungaku,NUM,1
ngaluarkeun,NOUN,1
ngamen,VERB,1
ngan,NOUN,1
ngandelkeun,NUM,1
nganga,NOUN,1
girang,ADJ,1
nganro,NUM,1
hemodalisis,NOUN,1
nganter,NOUN,1
newcastle,PROPN,1
giropos,NUM,1
gitagama,PROPN,1
netto,NOUN,1
gksttb,NOUN,1
metropolitan,NOUN,1
gki,PROPN,1
netra,ADJ,1
netra,NOUN,1
helyanita,PROPN,1
netralitas,NOUN,1
netto,ADJ,1
hematologi,NOUN,1
neuroscience,PROPN,1
give,NOUN,1
giur,PROPN,1
metrik,NOUN,1
networking,NOUN,1
giur,NOUN,1
neuro,NOUN,1
neurodegenerative,NOUN,1
neurology,VERB,1
godengan,NUM,1
negaramekanisme,PROPN,1
negaramanado,NOUN,1
negarajakarta,NOUN,1
gonoreinfeksi,NOUN,1
nat,PROPN,1
gondomono,NOUN,1
heatlh,NUM,1
natalina,PROPN,1
natar,PROPN,1
microsite,NUM,1
microfinance,NOUN,1
micler,PROPN,1
goldman,PROPN,1
golding,PROPN,1
golden,PROPN,1
mickael,VERB,1
golden,NOUN,1
natrium,PROPN,1
naufail,PROPN,1
gol,NOUN,1
gojek,PROPN,1
gojek,NUM,1
nastiti,PROPN,1
nastiti,NOUN,1
nasrum,PROPN,1
mieta,PROPN,1
nasiah,PROPN,1
nasiaonal,NOUN,1
migrain,NOUN,1
migor,PROPN,1
nasib,VERB,1
heatlh,NOUN,1
nasioanal,NOUN,1
nasiona,PROPN,1
nasionalbadan,PROPN,1
goods,PROPN,1
midyear,NOUN,1
nasionalisme,NOUN,1
nasionaljakarta,NOUN,1
nasionaljkn,NOUN,1
googleform,NOUN,1
nasionalsebesar,NOUN,1
google,VERB,1
goodwill,NOUN,1
micin,NUM,1
naung,VERB,1
michigan,PROPN,1
needs,NOUN,1
goel,NUM,1
ndapa,NOUN,1
ndapa,NUM,1
helikopter,NOUN,1
neak,PROPN,1
nebulizer,NOUN,1
nebulizer,PROPN,1
neck,PROPN,1
mhk,NOUN,1
ndagels,NUM,1
mhjt,NUM,1
nefrologi,NUM,1
mhjt,NOUN,1
negaea,NUM,1
mhiv,NUM,1
negaracek,NOUN,1
negaradaerah,NOUN,1
negaradaerah,NUM,1
helat,PROPN,1
goenadi,PROPN,1
navigator,NOUN,1
nca,NOUN,1
nawacita,NOUN,1
nawacita,NUM,1
nayada,NOUN,1
michelle,PROPN,1
helat,NUM,1
nazaroeddin,PROPN,1
nazaroedin,PROPN,1
nazaruddin,PROPN,1
nccr,PROPN,1
ndableg,PROPN,1
gofur,NUM,1
ncovkementerian,NOUN,1
goes,NOUN,1
miawati,NOUN,1
ncsr,NUM,1
ncsr,PROPN,1
nd,PROPN,1
nda,NOUN,1
guling,NOUN,1
musigiasari,PROPN,1
musigiasari,NUM,1
harsono,PROPN,1
moyudanm,PROPN,1
mozart,PROPN,1
mp,PROPN,1
haroen,PROPN,1
harris,PROPN,1
mpayment,VERB,1
mkkk,PROPN,1
hambat,ADJ,1
hambar,NOUN,1
hambalang,PROPN,1
hamami,PROPN,1
hamami,NUM,1
ham,VERB,1
mr,PROPN,1
mrccc,NOUN,1
halusinasi,NOUN,1
mri,NOUN,1
haloo,NOUN,1
mriyang,NOUN,1
moyang,NOUN,1
mowe,PROPN,1
movement,PROPN,1
hampar,PROPN,1
hanafie,NOUN,1
hanafiah,PROPN,1
mltjht,NOUN,1
hamzar,PROPN,1
mlt,VERB,1
harmanda,PROPN,1
motionpay,PROPN,1
motionpay,VERB,1
motivator,NOUN,1
movement,NOUN,1
motong,NOUN,1
motong,VERB,1
motor,PROPN,1
motorik,NOUN,1
mla,PROPN,1
hamil,ADJ,1
mounota,NOUN,1
hamid,PROPN,1
mrsq,PROPN,1
ms,PROPN,1
mudac,ADJ,1
ms,VERB,1
halff,NOUN,1
halau,VERB,1
mister,PROPN,1
muasal,NOUN,1
missing,NOUN,1
muba,NOUN,1
muba,NUM,1
hakordia,PROPN,1
muba,VERB,1
miss,NOUN,1
mispersepsi,VERB,1
mubarkaya,VERB,1
mispersepsi,NUM,1
mubasysyir,NUM,1
mubazir,VERB,1
muchamad,PROPN,1
muchtar,PROPN,1
misnawati,NUM,1
hakimsementara,NUM,1
harto,PROPN,1
mistia,NOUN,1
hall,NOUN,1
mitosmitos,PROPN,1
mix,NOUN,1
mscoc,NUM,1
mitrakolaborasi,NUM,1
mitraguna,NOUN,1
halodoc,PROPN,1
mitra,VERB,1
mta,PROPN,1
mtcna,PROPN,1
mitos,NOUN,1
mitha,PROPN,1
mitigasinya,NOUN,1
mu,PROPN,1
muadalah,PROPN,1
hartawan,NOUN,1
mitha,VERB,1
mualamat,PROPN,1
mualmual,NUM,1
muamalat,PROPN,1
hanafy,PROPN,1
mm,NOUN,1
mmfakultas,NOUN,1
mmulai,VERB,1
happy,NOUN,1
harijanto,PROPN,1
hanyut,NOUN,1
mochi,NOUN,1
mohon,VERB,1
mohon,X,1
moile,NOUN,1
hantoro,PROPN,1
mokalu,PROPN,1
mokh,PROPN,1
mokhammad,NOUN,1
mokhammad,PROPN,1
hantoro,NOUN,1
hantam,VERB,1
hantam,PROPN,1
moch,NOUN,1
hanifa,PROPN,1
mobilisasi,PROPN,1
momen,PROPN,1
harijanto,NOUN,1
hapsa,NUM,1
harijakarta,VERB,1
hargaharga,PROPN,1
modular,NOUN,1
hardy,PROPN,1
hardware,NOUN,1
hardiyanto,NOUN,1
modesta,PROPN,1
hardiningsih,PROPN,1
moderna,VERB,1
hard,PROPN,1
moeldoko,VERB,1
hapsara,NOUN,1
harapanya,NOUN,1
hariadi,PROPN,1
harif,VERB,1
haramau,PROPN,1
moderat,NOUN,1
hara,PROPN,1
mogot,PROPN,1
haqqul,NUM,1
moments,PROPN,1
hanif,NUM,1
momentummomentum,NOUN,1
harmadi,PROPN,1
monoarfa,PROPN,1
montagna,NUM,1
handhphone,NUM,1
montarat,NOUN,1
mnek,PROPN,1
monthly,PROPN,1
monumen,NOUN,1
handayaningsih,PROPN,1
handaryo,NOUN,1
monkeypox,VERB,1
mopd,PROPN,1
handaljakarta,NOUN,1
handal,VERB,1
mnafaat,NOUN,1
mn,PROPN,1
handal,NOUN,1
morgan,PROPN,1
moriolkossu,PROPN,1
harmadi,NUM,1
monkeypox,NOUN,1
mometum,NOUN,1
hangga,NOUN,1
hani,NOUN,1
momok,VERB,1
mon,PROPN,1
moneter,NOUN,1
mobilejknlengkapihariku,NUM,1
mobilejkn,NUM,1
mobilejkn,NOUN,1
hangga,NUM,1
monggo,NOUN,1
monitoringoutgoing,NOUN,1
monggo,PROPN,1
hariyanto,PROPN,1
monika,PROPN,1
hanga,NUM,1
hang,NOUN,1
handuk,NOUN,1
handphonenya,NUM,1
harko,PROPN,1
muda,PROPN,1
mismatch,NOUN,1
musibahtarakan,NUM,1
hassanudin,NOUN,1
minum,ADJ,1
mumpung,NUM,1
mintje,VERB,1
mumpuni,VERB,1
gusmita,PROPN,1
munadi,NUM,1
munadi,PROPN,1
hasnawati,PROPN,1
mintal,NOUN,1
hasni,PROPN,1
munaqib,VERB,1
munarwan,PROPN,1
guring,NUM,1
gurbenur,PROPN,1
mundiharmo,NOUN,1
mundiharmo,PROPN,1
gurau,NOUN,1
hasrat,NOUN,1
guntur,VERB,1
gusta,NOUN,1
mulyatini,PROPN,1
mulyatini,NUM,1
hasmoro,NOUN,1
gw,PROPN,1
multispesialisasi,NOUN,1
multitarif,NUM,1
multitarif,PROPN,1
miop,NOUN,1
muluk,NOUN,1
mulukmuluk,NOUN,1
guyz,NOUN,1
minus,PROPN,1
mulyati,PROPN,1
mulutulcus,NOUN,1
hasmoro,PROPN,1
mulyai,PROPN,1
hasnawati,NUM,1
gustav,PROPN,1
mulyanti,NOUN,1
mulyanu,NOUN,1
mulyasari,PROPN,1
mundiharno,VERB,1
guntung,PROPN,1
hakhaknya,NUM,1
gundah,NOUN,1
muratara,NUM,1
hasti,PROPN,1
gumuk,PROPN,1
gumiwang,PROPN,1
murniati,PROPN,1
mursalin,NUM,1
gumiwang,NUM,1
hasto,NOUN,1
gumiwang,NOUN,1
minimal,ADV,1
murung,NOUN,1
hastuti,PROPN,1
gumaya,PROPN,1
musadad,PROPN,1
musadah,PROPN,1
musfarokah,ADJ,1
musfarokah,PROPN,1
guling,PROPN,1
musibahbanda,NOUN,1
gunakanbig,NOUN,1
murad,PROPN,1
mupus,PROPN,1
mungut,PROPN,1
munfaridin,PROPN,1
minortraitpembawa,NUM,1
guncang,VERB,1
minortraitpembawa,NOUN,1
guncang,PROPN,1
hassanudin,NUM,1
minor,ADJ,1
gunatama,NUM,1
mungut,VERB,1
munzil,NUM,1
gunarto,NOUN,1
minna,PROPN,1
muntah,ADJ,1
hassanudin,VERB,1
hastag,NOUN,1
muntah,VERB,1
hasti,NOUN,1
muntiraya,PROPN,1
mira,NOUN,1
multinational,NUM,1
multinational,NOUN,1
gym,NOUN,1
mugkin,NUM,1
haidar,PROPN,1
haibunda,PROPN,1
hai,VERB,1
misal,PROPN,1
muhajjang,NOUN,1
haryati,PROPN,1
hafizh,NOUN,1
muhammad,VERB,1
haryono,PROPN,1
hafisz,NUM,1
muharahman,PROPN,1
hafisz,NOUN,1
muhasih,NUM,1
muhdlor,NUM,1
hafidsz,NOUN,1
muhtar,PROPN,1
hafaz,PROPN,1
mujani,PROPN,1
mufti,PROPN,1
misalnyai,NOUN,1
haidhir,NUM,1
haizir,NUM,1
miskin,VERB,1
hakekatnya,NOUN,1
misisosial,NOUN,1
misinformasi,NUM,1
mudharabah,PROPN,1
mudharrib,NOUN,1
mudharribtidak,NOUN,1
misinformasi,NOUN,1
haiyanin,PROPN,1
mufidayati,NUM,1
misikip,NOUN,1
misialnya,PROPN,1
harum,NOUN,1
mufg,NOUN,1
hairoh,PROPN,1
haik,NOUN,1
misbahul,NOUN,1
haidhir,VERB,1
hafas,NOUN,1
haerudin,PROPN,1
haerudin,NOUN,1
habudin,NUM,1
hadiekuntono,NUM,1
mulayani,NOUN,1
hadie,PROPN,1
had,NOUN,1
muliadi,PROPN,1
muliartono,NUM,1
hackaton,NUM,1
habudin,PROPN,1
mulo,PROPN,1
hasanah,NOUN,1
miraj,NUM,1
multi,VERB,1
habib,NOUN,1
hasby,NUM,1
multifinance,PROPN,1
gynecology,NOUN,1
multilateral,NOUN,1
hasilpentest,NUM,1
hadijana,PROPN,1
hadiningrat,VERB,1
mukar,NOUN,1
mukhtar,PROPN,1
haryuni,PROPN,1
mukar,PROPN,1
mukar,VERB,1
mukena,NUM,1
haemophilia,NUM,1
mukhamadun,NUM,1
haekesak,NOUN,1
hadjim,PROPN,1
hadji,PROPN,1
mula,ADP,1
has,NOUN,1
miripmirip,PROPN,1
hadiyanto,NUM,1
mukorobin,PROPN,1
muktabar,PROPN,1
mirip,NOUN,1
hasan,NOUN,1
hadir,PROPN,1
ngantre,NOUN,1
gipi,NUM,1
ngantre,PROPN,1
ganjarmahfud,PROPN,1
gap,PROPN,1
obatobatannya,PROPN,1
ganyang,PROPN,1
gantung,VERB,1
obgyn,NUM,1
obgyn,PROPN,1
mengutiphealth,NOUN,1
gantry,NOUN,1
gantole,NOUN,1
gantini,NUM,1
objektif,NOUN,1
mengutarakanwacana,PROPN,1
obligation,NOUN,1
obon,NOUN,1
gantini,ADJ,1
gantiganti,NUM,1
gantani,NUM,1
ganjil,NOUN,1
observatory,PROPN,1
gap,VERB,1
obatobat,PROPN,1
obatanobatan,NOUN,1
nyusahin,NUM,1
garap,PROPN,1
nyetor,NUM,1
meningkatknya,NOUN,1
nyiapin,NUM,1
garagara,PROPN,1
meningkatkanindustri,NOUN,1
meningkatkanengagementpada,NUM,1
meningkatdairi,PROPN,1
meningitis,NOUN,1
herwyn,NUM,1
gar,NOUN,1
gapki,PROPN,1
menindaklanjutinya,NOUN,1
gapki,NOUN,1
gapero,PROPN,1
herutjakra,NOUN,1
menimbangmenimbang,NOUN,1
meni,VERB,1
mengutakatik,VERB,1
ganjarmahfud,NUM,1
ogi,NOUN,1
mengupload,VERB,1
oesman,PROPN,1
mengirangira,VERB,1
gandeng,VERB,1
gandeng,ADJ,1
offering,NOUN,1
gandar,NOUN,1
ganas,VERB,1
ganas,ADJ,1
menginput,PROPN,1
gampang,PROPN,1
menginput,NUM,1
gambastwitter,PROPN,1
gambastwitter,NUM,1
mengingkan,NUM,1
hfa,PROPN,1
gambastwitter,NOUN,1
ogah,VERB,1
ogahogahan,NOUN,1
ogahogahan,PROPN,1
oedem,NOUN,1
oecd,NOUN,1
oebobo,PROPN,1
mengulurulur,NUM,1
mengupload,NOUN,1
obstetri,PROPN,1
obstetrics,NOUN,1
ganjarmahfud,NOUN,1
mengupdate,VERB,1
ganja,NOUN,1
oc,NOUN,1
ganis,PROPN,1
oce,NOUN,1
mengkases,VERB,1
mengujicoba,NOUN,1
mengubaj,NUM,1
octovianus,NOUN,1
mengritik,VERB,1
mengmplementasikan,NOUN,1
gandrung,VERB,1
mengkuang,NUM,1
mengkhwatirkan,PROPN,1
garda,PROPN,1
gare,PROPN,1
nyediain,PROPN,1
gari,PROPN,1
nurizky,NUM,1
nurjana,PROPN,1
nurjasmi,PROPN,1
nurkhayati,NOUN,1
nurkhayati,NUM,1
herniawati,VERB,1
menparekraf,PROPN,1
nurmadini,NOUN,1
nurmadini,NUM,1
menparekraf,NUM,1
nuroso,PROPN,1
nurrizky,NUM,1
nursahdi,PROPN,1
nursaldi,NOUN,1
gatalgatal,NOUN,1
nursyamsi,PROPN,1
nuruddin,NOUN,1
nuruf,PROPN,1
menpan,PROPN,1
gates,PROPN,1
nurifansyah,PROPN,1
nurifansyah,NUM,1
nurcahyo,PROPN,1
mensuseno,PROPN,1
gawean,NOUN,1
mensuseno,NUM,1
mensuseno,NOUN,1
gavi,PROPN,1
gavi,NUM,1
mensupport,VERB,1
nurazizah,PROPN,1
menstandarisasikan,NOUN,1
gatoel,NOUN,1
gats,NOUN,1
gatoel,PROPN,1
nurdiyono,VERB,1
nurfidianingsih,NUM,1
menstandardkan,NUM,1
menspill,NOUN,1
mensos,NUM,1
nurhidayah,PROPN,1
nurut,NUM,1
nuryanti,NUM,1
nuryanti,PROPN,1
nyamuk,NOUN,1
menjadiunfundedjika,PROPN,1
menjadistakeholderdalam,NOUN,1
menjadipilot,PROPN,1
garutjuara,NUM,1
nyaman,NOUN,1
garut,NOUN,1
nyambung,NOUN,1
nyambung,PROPN,1
menjadin,NUM,1
menjagasustainibilitaspogram,NOUN,1
herpesparotitisinfeksi,PROPN,1
garinsia,NUM,1
menit,PROPN,1
nyata,NOUN,1
nyata,PROPN,1
herri,PROPN,1
nyatanyata,NOUN,1
nyatetap,NUM,1
menjagacashflow,NOUN,1
gastritis,NUM,1
nuryantono,PROPN,1
menkesdiketahui,NUM,1
gatal,NOUN,1
gatal,ADJ,1
menopause,NOUN,1
nusagard,PROPN,1
menlu,PROPN,1
gastroesofagusdemam,PROPN,1
menkumham,PROPN,1
hernina,NUM,1
heroinc,PROPN,1
menjalami,NOUN,1
menjelaslan,NUM,1
menjelaskanrp,PROPN,1
nutup,PROPN,1
nuur,PROPN,1
nuzirman,NUM,1
menjelaska,NUM,1
menjeaslkan,PROPN,1
nuzla,PROPN,1
gambargambar,NOUN,1
gamaleya,PROPN,1
nunggak,VERB,1
fspbi,NOUN,1
onk,NUM,1
hidayatulloh,PROPN,1
fuad,PROPN,1
mengakomodasisupply,NUM,1
mengaikui,PROPN,1
mengadaada,PROPN,1
mengadaada,NUM,1
onlinejuara,NOUN,1
onlinejuara,PROPN,1
onny,NOUN,1
menfasilitasi,NOUN,1
ony,NUM,1
ony,PROPN,1
oona,PROPN,1
ooredoo,PROPN,1
op,PROPN,1
menetapkaniuran,NOUN,1
fspbi,VERB,1
menep,NUM,1
mengaktivasi,VERB,1
fukoku,PROPN,1
ongkos,VERB,1
menganalisisbig,NOUN,1
fundedyang,PROPN,1
on,VERB,1
mengapreasiasi,PROPN,1
onboarding,PROPN,1
hidang,NOUN,1
functional,NOUN,1
oncology,VERB,1
ondansetron,NOUN,1
fun,NOUN,1
fukumoto,PROPN,1
ondrio,NUM,1
mengambilalih,VERB,1
one,PROPN,1
fulfillment,NOUN,1
oneshildt,NUM,1
mengalamifraud,NOUN,1
onetime,NOUN,1
ongkir,NOUN,1
opensea,NUM,1
fsp,PROPN,1
galon,NOUN,1
operasionalisasi,PROPN,1
mendikbudristek,NUM,1
optimalisas,NOUN,1
hidroponik,NOUN,1
hidrosefalus,NOUN,1
optimalisasicoordinationofbenefit,NOUN,1
optimasi,NOUN,1
friderica,PROPN,1
freyler,PROPN,1
freepik,PROPN,1
hidungrhinitis,PROPN,1
freelance,NOUN,1
fraudster,NOUN,1
menderitarugi,NUM,1
optional,NOUN,1
or,PROPN,1
ora,PROPN,1
mendeliver,NUM,1
oralit,NOUN,1
fraudfraud,NOUN,1
hidrologi,NOUN,1
opsiopsi,NOUN,1
mendiseminasikan,NOUN,1
operations,PROPN,1
fsilitas,NUM,1
operatif,PROPN,1
menengahd,NUM,1
operating,PROPN,1
operatioan,PROPN,1
meneiliti,PROPN,1
menegtahui,NOUN,1
operational,PROPN,1
frontliner,NUM,1
hidralazine,PROPN,1
menegaskam,PROPN,1
front,NOUN,1
meneg,PROPN,1
frome,NOUN,1
frm,PROPN,1
opname,PROPN,1
mendownloadnya,PROPN,1
oprasisesar,NUM,1
mengatakandalam,NUM,1
omzet,VERB,1
fundinguntuk,NUM,1
omsa,NOUN,1
oknumoknum,NOUN,1
gajah,NOUN,1
gaij,VERB,1
gahar,NOUN,1
gagal,PROPN,1
okok,VERB,1
okr,PROPN,1
mengernalkan,NOUN,1
mengendorkan,PROPN,1
mengenaifraudseperti,NOUN,1
gaffar,PROPN,1
mengemudia,PROPN,1
mengempelmentasikan,NUM,1
mengembalikkan,NUM,1
mengembalakan,NOUN,1
gaet,NOUN,1
gaemi,NOUN,1
mengeluarakan,NOUN,1
mengcreate,NUM,1
gakbanyak,NUM,1
mengganggap,VERB,1
oki,PROPN,1
menggunakanusername,PROPN,1
hgb,NOUN,1
ohoirat,PROPN,1
oi,PROPN,1
galery,PROPN,1
oikn,NUM,1
galeri,PROPN,1
oil,NOUN,1
menghadrikan,NOUN,1
menggunakansmartphoneuntuk,NUM,1
oke,VERB,1
galak,PROPN,1
ojk,VERB,1
gakin,NOUN,1
menggolontorkan,NOUN,1
ojol,VERB,1
hh,PROPN,1
gakerjaan,NUM,1
oke,PROPN,1
oktaria,NOUN,1
gadung,NOUN,1
hiasandekorasi,NOUN,1
furniture,NOUN,1
olvi,NUM,1
hibur,PROPN,1
om,PROPN,1
futsal,NOUN,1
mengatakn,NOUN,1
furqansyah,NUM,1
ombak,VERB,1
furqan,PROPN,1
omicron,NOUN,1
oloan,PROPN,1
mengatakanlong,NUM,1
fungsi,PROPN,1
fundswf,PROPN,1
omnibus,PROPN,1
omnibus,VERB,1
omo,NOUN,1
fundo,NOUN,1
omong,NOUN,1
fwd,NUM,1
olly,NUM,1
oktoberdesember,NOUN,1
gabril,PROPN,1
oktoberdesember,PROPN,1
oktobernovember,NOUN,1
oktobernovember,NUM,1
gadget,VERB,1
gadget,PROPN,1
gadang,PROPN,1
gadai,VERB,1
olah,PROPN,1
gabril,NOUN,1
hibur,NUM,1
oleha,NUM,1
olehartificial,NOUN,1
olehasisten,NOUN,1
mengcomfirm,PROPN,1
olehhackeryang,NOUN,1
oleng,NOUN,1
g,VERB,1
g,NOUN,1
herna,PROPN,1
mental,ADJ,1
ngantri,NOUN,1
nippleinverted,PROPN,1
ghifron,NOUN,1
ghfron,NOUN,1
merka,NOUN,1
merintahkan,PROPN,1
ninar,PROPN,1
nindya,NOUN,1
nindya,NUM,1
mering,NOUN,1
ghan,NOUN,1
ggs,PROPN,1
henti,ADJ,1
ningkat,PROPN,1
ningning,NOUN,1
ningning,NUM,1
ningning,PROPN,1
ningsi,PROPN,1
nino,PROPN,1
ggrm,PROPN,1
ggrm,NOUN,1
nilainilai,PROPN,1
henteu,PROPN,1
ghijklmn,NUM,1
nikeei,PROPN,1
giam,PROPN,1
nihayatul,VERB,1
ghufton,NUM,1
ghufron,ADV,1
ghufro,NUM,1
ghufon,PROPN,1
merpati,NOUN,1
nikbadung,NOUN,1
ghufon,NOUN,1
nila,VERB,1
nikel,PROPN,1
ghudron,PROPN,1
ghudron,NOUN,1
niknomor,NOUN,1
nikspasinomor,NOUN,1
nikspasinomor,NUM,1
ghozie,NUM,1
ghost,PROPN,1
nipplediabetes,PROPN,1
nirlaba,ADJ,1
mercusuar,NOUN,1
gggapa,PROPN,1
mereview,NOUN,1
noer,PROPN,1
nofanda,PROPN,1
noge,PROPN,1
merekamereka,NOUN,1
noka,PROPN,1
nokaspasinomor,NUM,1
germasb,NOUN,1
mereformulasi,NOUN,1
noldi,NUM,1
mereaktivasi,NUM,1
nomboki,VERB,1
mereaktivasi,NOUN,1
merdekajuara,NOUN,1
gerkatin,NUM,1
nominee,NOUN,1
nomir,NOUN,1
nomleni,PROPN,1
gergaji,NOUN,1
mereviu,NOUN,1
merger,NOUN,1
getar,NOUN,1
nitrat,NOUN,1
gggapa,NOUN,1
hentihentinya,NUM,1
nisda,NUM,1
gewijsde,NOUN,1
nisdawati,NOUN,1
nisdawati,PROPN,1
niti,PROPN,1
nitip,NOUN,1
meridien,PROPN,1
no,VERB,1
mericni,PROPN,1
nkrk,NUM,1
nkrk,PROPN,1
merger,VERB,1
nnya,NUM,1
nnyaa,NOUN,1
getol,NOUN,1
getir,ADJ,1
nihayatul,NUM,1
nihayatul,NOUN,1
giant,PROPN,1
nigeria,PROPN,1
ngejar,VERB,1
ngelamar,VERB,1
ngeles,NOUN,1
hendak,ADP,1
hendartini,NOUN,1
ngerasa,NOUN,1
ngerasain,PROPN,1
hendarto,PROPN,1
mesti,PROPN,1
hendasah,PROPN,1
gindo,PROPN,1
hendi,VERB,1
messenger,PROPN,1
gimana,ADP,1
nggakpakai,NUM,1
nggakpakai,PROPN,1
nggih,PROPN,1
messager,PROPN,1
nginap,NUM,1
ngegong,PROPN,1
metabolic,NOUN,1
henan,PROPN,1
ngasih,NOUN,1
giovanna,PROPN,1
ngantuk,NUM,1
ngantuk,PROPN,1
hemodialisa,VERB,1
ngapain,NUM,1
ngapain,PROPN,1
ngapngapan,PROPN,1
ngaritmengambil,VERB,1
metamizole,NOUN,1
ngedrop,NOUN,1
ngatur,NOUN,1
ngawikertosono,NUM,1
ngawing,PROPN,1
ngayogyakarta,PROPN,1
ngeberatin,NUM,1
ngebul,NUM,1
ngebut,VERB,1
metal,ADJ,1
messagedi,NOUN,1
ngintang,NUM,1
ngisi,NOUN,1
gibran,VERB,1
nhisnational,NUM,1
meryta,PROPN,1
gigidrg,NOUN,1
mery,PROPN,1
gigawatt,NUM,1
gig,PROPN,1
meruya,PROPN,1
merupakanu,NOUN,1
niat,PROPN,1
nhis,NUM,1
mertu,NOUN,1
giardiasisrefluks,PROPN,1
hengkang,VERB,1
nib,VERB,1
gianyar,NOUN,1
nicu,NUM,1
nicu,PROPN,1
gianto,NUM,1
nhis,PROPN,1
gigih,NOUN,1
ngletih,PROPN,1
mesinmesin,NUM,1
gilir,VERB,1
gildas,PROPN,1
meso,PROPN,1
ngomong,PROPN,1
ngomongngomong,NOUN,1
ngopi,PROPN,1
ngotot,ADJ,1
meski,ADP,1
mesin,PROPN,1
nh,PROPN,1
ngunutdi,PROPN,1
hendrikus,NOUN,1
mesan,PROPN,1
gigil,NOUN,1
gigikeperawatanmanajemen,PROPN,1
ngurus,PROPN,1
mesan,NUM,1
gigih,VERB,1
gereja,NOUN,1
geram,VERB,1
gayut,VERB,1
now,PROPN,1
menujuuniversal,NOUN,1
notulensi,NOUN,1
gelandang,PROPN,1
novandri,PROPN,1
gelandang,NOUN,1
novavax,PROPN,1
novel,NOUN,1
novelia,VERB,1
gelagat,NOUN,1
gejalagejala,PROPN,1
menuggu,NOUN,1
geisthy,NUM,1
menu,PROPN,1
gegas,NOUN,1
novianpal,NOUN,1
novianti,PROPN,1
novias,PROPN,1
gegabah,VERB,1
novriansah,PROPN,1
gelang,NOUN,1
nothing,NOUN,1
menulare,NOUN,1
menundanunda,NOUN,1
menyakini,NOUN,1
herindra,NOUN,1
normalaborsi,NUM,1
menurunkanstuntingsebesar,NUM,1
normanorma,NOUN,1
menunggi,NUM,1
normansyah,PROPN,1
gelisahc,NUM,1
gelisah,ADJ,1
menularinfeksi,NOUN,1
menumenu,NOUN,1
norsenah,VERB,1
norwegia,PROPN,1
gelintir,PROPN,1
gelintir,NUM,1
gelanggang,NOUN,1
